,person,offer received,offer viewed,offer completed,transaction,reward_infl,amount_infl,email,mobile,social,web,bogo,discount,informational,avg_difficulty,time_to_open,time_to_complete,total_amount,amount_pct,age,gender,income,seen_ratio,completed_ratio
9742,9788,5,4,4,4,28.0,88.72,5,4,4,4,1,2,1,9.0,0.16666666666666666,0.275,151.45999999999998,0.5857652185395484,55.0,1,76000.0,0.8,0.8
9743,9789,6,6,4,4,35.0,50.8,6,6,4,4,3,0,1,6.0,0.07714285714285714,0.1952380952380952,83.94,0.6051941863235645,61.0,1,67000.0,1.0,0.6666666666666666
9744,9790,3,1,1,0,2.0,0.0,3,3,0,3,1,1,0,8.0,1.0,0.7142857142857143,30.76,0.0,26.0,0,74000.0,0.3333333333333333,0.3333333333333333
9745,9791,3,2,0,0,0.0,0.0,3,3,2,3,1,1,1,6.0,0.5892857142857143,1.0,1.1300000000000001,0.0,,2,,0.6666666666666666,0.0
9746,9792,4,4,1,1,3.0,20.19,4,4,3,4,1,2,1,7.0,0.9446428571428571,0.8214285714285714,111.72999999999999,0.18070348160744656,69.0,0,109000.0,1.0,0.25
9747,9793,5,2,4,1,19.0,22.86,5,4,3,4,1,3,1,10.0,0.3625,0.17500000000000002,188.62,0.12119605556144629,58.0,0,79000.0,0.4,0.8
9748,9794,5,5,5,2,23.0,49.0,5,5,5,5,2,2,0,8.0,0.14285714285714285,0.28035714285714286,224.48000000000002,0.2182822523164647,55.0,0,88000.0,1.0,1.0
9749,9795,6,4,4,3,17.0,73.76,6,5,3,5,2,2,2,7.0,0.24523809523809526,0.3202380952380952,320.57,0.23009015191689805,65.0,0,82000.0,0.6666666666666666,0.6666666666666666
9750,9796,4,4,3,5,15.0,78.96,4,2,0,4,1,1,1,8.0,0.30833333333333335,0.5535714285714285,110.36,0.7154766219644798,76.0,1,54000.0,1.0,0.75
9751,9797,4,2,2,0,15.0,0.0,4,4,3,2,2,0,2,4.0,0.3,0.1,563.13,0.0,29.0,0,64000.0,0.5,0.5
9752,9798,5,4,3,2,22.0,20.98,5,5,5,3,2,1,1,8.0,0.20833333333333334,0.325,100.49,0.2087769927355956,24.0,1,38000.0,0.8,0.6
9753,9799,5,3,4,1,22.0,20.0,5,4,2,4,2,2,1,9.0,0.2142857142857143,0.3267857142857143,159.13,0.12568340350656695,67.0,1,118000.0,0.6,0.8
9754,9800,5,4,2,2,5.0,54.629999999999995,5,4,3,5,1,4,0,11.0,0.1732142857142857,0.1607142857142857,99.41,0.5495422995674479,49.0,1,98000.0,0.8,0.4
9755,9801,3,2,2,2,7.0,15.15,3,3,2,3,1,2,0,8.0,0.0,0.3,97.97,0.15463917525773196,,2,,0.6666666666666666,0.6666666666666666
9756,9802,5,3,1,2,2.0,12.02,5,4,3,5,1,2,1,10.0,0.0625,1.0,33.650000000000006,0.35720653789004453,94.0,1,74000.0,0.6,0.2
9757,9803,6,3,4,2,16.0,11.78,6,5,3,5,1,2,2,6.0,0.11904761904761904,0.07142857142857142,87.20000000000002,0.13509174311926603,85.0,0,34000.0,0.5,0.6666666666666666
9758,9804,4,3,1,3,2.0,13.38,4,4,3,4,0,2,1,6.0,0.016666666666666666,0.65,23.06,0.580225498699046,53.0,0,34000.0,0.75,0.25
9759,9805,4,3,3,2,11.0,10.45,4,4,2,4,1,1,0,6.0,0.017857142857142856,0.10714285714285714,32.339999999999996,0.3231292517006803,,2,,0.75,0.75
9760,9806,5,3,1,3,3.0,5.970000000000001,5,4,3,5,1,3,0,12.0,0.05357142857142857,1.0,17.64,0.3384353741496599,24.0,0,50000.0,0.6,0.2
9761,9807,5,4,3,0,25.0,0.0,5,5,5,3,3,0,1,6.0,0.4000000000000001,0.39285714285714285,71.49,0.0,70.0,0,118000.0,0.8,0.6
9762,9808,2,2,2,1,8.0,19.33,2,2,2,2,1,1,0,6.0,0.03571428571428571,0.21428571428571427,82.85,0.2333132166566083,49.0,0,56000.0,1.0,1.0
9763,9809,3,1,0,5,0.0,7.29,3,3,1,3,2,0,0,8.0,0.0,1.0,7.83,0.9310344827586207,,2,,0.3333333333333333,0.0
9764,9810,3,2,2,0,4.0,0.0,3,3,1,3,0,2,1,7.0,1.125,0.03571428571428571,174.98,0.0,60.0,0,50000.0,0.6666666666666666,0.6666666666666666
9765,9811,6,0,0,0,0.0,0.0,6,4,0,6,0,1,1,10.0,1.0,1.0,8.219999999999999,0.0,37.0,1,70000.0,0.0,0.0
9766,9812,5,4,1,3,5.0,21.619999999999997,5,4,3,3,2,1,1,9.0,0.15,0.21428571428571427,60.769999999999996,0.3557676485107783,81.0,0,36000.0,0.8,0.2
9767,9813,5,3,4,2,9.0,83.95,5,5,2,5,0,3,0,9.0,0.0125,0.1988095238095238,212.13000000000002,0.3957478904445387,51.0,0,99000.0,0.6,0.8
9768,9814,6,6,5,5,25.0,42.11,6,6,5,5,3,2,1,6.0,0.09714285714285714,0.2714285714285714,125.19,0.33636871954628966,72.0,0,54000.0,1.0,0.8333333333333334
9769,9815,5,5,1,5,2.0,15.8,5,4,1,5,1,2,1,9.0,0.06026785714285714,0.39285714285714285,29.63,0.5332433344583193,,2,,1.0,0.2
9770,9816,5,4,2,3,15.0,33.76,5,4,4,3,2,1,1,9.0,0.5047619047619047,0.325,109.77,0.30755215450487383,58.0,0,47000.0,0.8,0.4
9771,9817,3,1,2,0,10.0,0.0,3,2,1,3,1,1,1,8.0,0.55,0.25,132.35,0.0,49.0,0,96000.0,0.3333333333333333,0.6666666666666666
9772,9818,4,4,0,0,0.0,0.0,4,4,3,2,1,0,2,3.0,0.16666666666666666,1.0,63.67,0.0,63.0,0,107000.0,1.0,0.0
9773,9819,5,4,0,0,0.0,0.0,5,4,2,5,1,1,1,10.0,0.08125,1.0,0.0,,,2,,0.8,0.0
9774,9820,5,3,2,0,10.0,0.0,5,4,4,4,2,1,1,9.0,0.06666666666666667,0.0,43.06,0.0,54.0,1,53000.0,0.6,0.4
9775,9821,4,4,0,0,0.0,0.0,4,4,3,1,1,0,2,3.0,0.15277777777777776,1.0,0.0,,,2,,1.0,0.0
9776,9822,3,1,0,0,0.0,0.0,3,3,1,2,1,0,1,2.0,1.0,1.0,7.710000000000001,0.0,53.0,1,57000.0,0.3333333333333333,0.0
9777,9823,6,5,4,9,14.0,33.5,6,5,4,4,2,3,1,9.0,0.3414285714285714,0.7714285714285715,80.8,0.41460396039603964,29.0,1,59000.0,0.8333333333333334,0.6666666666666666
9778,9824,3,3,1,1,2.0,34.54,3,3,3,1,0,1,1,5.0,0.0875,0.25,113.67,0.30386205683117795,70.0,1,116000.0,1.0,0.3333333333333333
9779,9825,5,2,3,2,15.0,13.72,5,5,2,5,1,2,1,7.0,0.08928571428571429,0.23214285714285715,109.50999999999999,0.12528536206739113,28.0,0,45000.0,0.4,0.6
9780,9826,5,2,0,2,0.0,7.78,5,4,2,5,1,1,1,10.0,0.3,1.0,16.459999999999997,0.47266099635479963,35.0,1,38000.0,0.4,0.0
9781,9827,6,6,1,6,5.0,13.069999999999999,6,6,5,4,1,2,2,4.0,0.13666666666666666,0.35,21.740000000000002,0.6011959521619133,,2,,1.0,0.16666666666666666
9782,9828,6,4,4,3,20.0,58.29,6,6,2,5,2,2,1,6.0,0.09151785714285714,0.13095238095238096,160.49,0.36320019938937004,62.0,1,72000.0,0.6666666666666666,0.6666666666666666
9783,9829,5,4,5,3,33.0,30.150000000000002,5,4,3,5,2,2,0,10.0,0.09999999999999999,0.1238095238095238,409.45,0.0736353645133716,83.0,0,37000.0,0.8,1.0
9784,9830,3,1,3,0,13.0,0.0,3,3,1,3,1,1,0,6.0,1.0,0.4642857142857143,240.66000000000003,0.0,34.0,1,73000.0,0.3333333333333333,1.0
9785,9831,3,3,3,2,12.0,32.44,3,2,2,3,1,2,0,12.0,0.2375,0.3375,274.54,0.1181612879726087,21.0,1,72000.0,1.0,1.0
9786,9832,5,5,3,7,9.0,165.55,5,5,1,4,1,1,2,4.0,0.29910714285714285,0.14285714285714285,363.65,0.45524542829643894,52.0,0,73000.0,1.0,0.6
9787,9833,4,4,1,1,5.0,15.98,4,3,2,2,1,1,1,8.0,0.33888888888888885,1.0,33.11,0.4826336454243431,40.0,0,52000.0,1.0,0.25
9788,9834,4,4,2,0,7.0,0.0,4,4,0,4,1,1,1,5.0,0.08035714285714286,0.07142857142857142,79.99,0.0,65.0,0,78000.0,1.0,0.5
9789,9835,4,3,0,0,0.0,0.0,4,4,3,4,3,0,0,7.0,0.05,1.0,0.8300000000000001,0.0,,2,,0.75,0.0
9790,9836,4,2,0,0,0.0,0.0,4,4,3,3,2,1,1,6.0,0.3392857142857143,1.0,0.0,,,2,,0.5,0.0
9791,9837,4,4,4,2,27.0,28.8,4,4,4,4,2,1,0,8.0,0.016666666666666666,0.0,241.03,0.11948720076339045,78.0,0,89000.0,1.0,1.0
9792,9838,4,2,2,1,7.0,12.13,4,2,2,3,0,2,1,10.0,0.2,0.275,200.22,0.060583358305863554,53.0,1,64000.0,0.5,0.5
9793,9839,5,4,2,1,13.0,16.15,5,4,4,2,1,2,1,9.0,0.2857142857142857,1.0,77.95,0.20718409236690183,38.0,0,77000.0,0.8,0.4
9794,9840,4,4,0,4,0.0,16.95,4,4,3,2,2,1,1,8.0,0.4150793650793651,1.0,22.43,0.7556843513152028,,2,,1.0,0.0
9795,9841,4,4,0,6,0.0,11.33,4,3,2,4,0,4,0,12.0,0.05238095238095238,1.0,13.339999999999998,0.8493253373313344,,2,,1.0,0.0
9796,9842,3,2,0,3,0.0,5.369999999999999,3,2,1,3,0,3,0,13.0,0.175,1.0,10.65,0.5042253521126759,,2,,0.6666666666666666,0.0
9797,9843,4,4,1,9,3.0,20.700000000000003,4,4,3,4,2,2,0,8.0,0.05357142857142857,0.6428571428571429,39.09,0.5295471987720645,35.0,1,45000.0,1.0,0.25
9798,9844,6,6,4,2,22.0,34.58,6,6,4,5,3,1,1,6.0,0.03428571428571429,0.21428571428571427,113.0,0.30601769911504423,75.0,1,87000.0,1.0,0.6666666666666666
9799,9845,4,3,1,6,2.0,24.869999999999997,4,4,3,3,0,3,1,7.0,0.0996031746031746,0.375,41.910000000000004,0.5934144595561918,36.0,1,64000.0,0.75,0.25
9800,9846,5,3,0,2,0.0,6.390000000000001,5,3,3,5,1,2,0,11.0,0.05357142857142857,1.0,11.86,0.5387858347386173,20.0,2,67000.0,0.6,0.0
9801,9847,6,3,6,3,42.0,81.4,6,6,5,4,4,1,0,8.0,0.10833333333333335,0.33839285714285716,173.07999999999998,0.47030275017333034,63.0,0,104000.0,0.5,1.0
9802,9848,4,3,3,2,17.0,26.43,4,4,3,4,2,2,0,9.0,0.10000000000000002,0.10833333333333334,90.24,0.29288563829787234,65.0,1,77000.0,0.75,0.75
9803,9849,5,2,3,1,10.0,27.27,5,5,1,5,1,2,1,6.0,0.0,0.32142857142857145,139.73,0.1951620983324984,51.0,0,84000.0,0.4,0.6
9804,9850,5,5,1,2,2.0,36.67,5,5,3,4,0,3,2,5.0,0.49032738095238093,1.0,58.17,0.6303936737149733,94.0,1,75000.0,1.0,0.2
9805,9851,5,4,4,2,19.0,27.57,5,5,1,5,2,1,1,6.0,0.5459821428571429,0.11666666666666665,169.89,0.1622814762493378,24.0,1,65000.0,0.8,0.8
9806,9852,3,3,2,1,5.0,23.64,3,3,2,3,0,2,1,6.0,0.35,0.125,219.22,0.10783687619742724,70.0,1,119000.0,1.0,0.6666666666666666
9807,9853,4,4,2,2,15.0,35.44,4,4,2,3,2,0,1,5.0,0.3244047619047619,0.07142857142857142,121.47,0.2917592821272742,39.0,1,94000.0,1.0,0.5
9808,9854,2,2,0,1,0.0,1.31,2,2,1,1,0,0,2,0.0,0.6875,1.0,51.86,0.025260316236020056,48.0,0,55000.0,1.0,0.0
9809,9855,6,4,5,5,19.0,51.8,6,5,3,5,2,3,1,8.0,0.2976190476190476,0.3142857142857143,125.58000000000001,0.4124860646599776,37.0,1,36000.0,0.6666666666666666,0.8333333333333334
9810,9856,4,3,1,1,10.0,32.33,4,4,3,3,3,0,0,8.0,0.045238095238095244,0.55,52.59,0.6147556569690055,74.0,0,115000.0,0.75,0.25
9811,9857,5,5,3,4,16.0,47.39,5,5,4,4,2,1,1,7.0,0.18526785714285715,0.07142857142857142,436.4,0.10859303391384052,36.0,1,41000.0,1.0,0.6
9812,9858,4,4,0,4,0.0,8.92,4,4,3,2,2,1,0,8.0,0.5785714285714285,1.0,21.87,0.407864654778235,52.0,1,35000.0,1.0,0.0
9813,9859,4,4,0,1,0.0,5.45,4,4,3,4,1,1,1,6.0,0.0863095238095238,1.0,43.5,0.12528735632183907,57.0,1,72000.0,1.0,0.0
9814,9860,5,4,0,1,0.0,3.14,5,4,3,5,2,2,0,10.0,0.08690476190476192,1.0,7.35,0.42721088435374155,24.0,0,39000.0,0.8,0.0
9815,9861,5,4,0,0,0.0,0.0,5,5,3,3,0,2,1,7.0,0.3888888888888889,1.0,39.62,0.0,47.0,0,65000.0,0.8,0.0
9816,9862,4,4,4,2,13.0,40.75,4,4,4,4,1,2,0,7.0,0.05714285714285714,0.375,174.6,0.2333906071019473,55.0,1,80000.0,1.0,1.0
9817,9863,4,4,4,2,25.0,31.53,4,4,4,4,1,2,0,9.0,0.075,0.375,150.43,0.20959914910589642,43.0,1,67000.0,1.0,1.0
9818,9864,5,2,1,3,3.0,10.71,5,3,1,5,0,2,1,9.0,0.2857142857142857,0.35714285714285715,161.79,0.06619692193584277,84.0,1,66000.0,0.4,0.2
9819,9865,4,2,2,2,8.0,3.9400000000000004,4,4,2,4,2,2,0,7.0,0.15,0.5357142857142857,38.220000000000006,0.1030873888016745,72.0,1,55000.0,0.5,0.5
9820,9866,3,2,3,1,18.0,27.32,3,3,2,2,2,1,0,7.0,0.07142857142857142,0.8928571428571429,162.17000000000002,0.16846519084910894,53.0,0,75000.0,0.6666666666666666,1.0
9821,9867,6,5,3,6,8.0,28.28,6,6,5,5,2,2,0,9.0,0.030357142857142857,0.7321428571428572,47.5,0.5953684210526317,61.0,1,41000.0,0.8333333333333334,0.5
9822,9868,4,4,2,2,7.0,45.989999999999995,4,3,2,4,1,2,1,9.0,0.0375,0.3125,119.14999999999999,0.3859840537138061,61.0,0,82000.0,1.0,0.5
9823,9869,4,3,1,1,5.0,10.8,4,4,4,1,2,0,1,5.0,0.017857142857142856,0.1,173.51999999999998,0.062240663900414946,78.0,0,93000.0,0.75,0.25
9824,9870,5,4,2,1,10.0,30.19,5,4,3,5,1,3,0,10.0,0.0857142857142857,0.34464285714285714,85.46000000000001,0.3532646852328575,49.0,0,81000.0,0.8,0.4
9825,9871,5,4,3,9,20.0,89.49,5,3,2,3,1,1,2,8.0,0.11785714285714287,0.5821428571428572,102.29000000000002,0.874865578257894,60.0,0,36000.0,0.8,0.6
9826,9872,2,2,0,2,0.0,0.54,2,2,1,2,0,1,1,4.0,0.03571428571428571,1.0,2.7100000000000004,0.1992619926199262,,2,,1.0,0.0
9827,9873,6,3,5,3,21.0,33.040000000000006,6,5,3,5,2,3,0,11.0,0.16785714285714284,0.25357142857142856,436.4,0.07571035747021083,56.0,1,49000.0,0.5,0.8333333333333334
9828,9874,4,3,1,1,2.0,9.39,4,4,1,4,0,2,1,6.0,0.8169642857142857,0.35714285714285715,16.11,0.5828677839851025,,2,,0.75,0.25
9829,9875,5,4,4,4,20.0,53.56,5,5,4,4,2,2,1,6.0,0.17559523809523808,0.4952380952380953,126.30999999999999,0.4240361016546592,54.0,0,64000.0,0.8,0.8
9830,9876,4,2,3,0,9.0,0.0,4,4,2,3,1,1,1,5.0,0.17857142857142858,0.14285714285714285,217.1,0.0,61.0,0,115000.0,0.5,0.75
9831,9877,4,3,0,2,0.0,4.74,4,4,2,4,2,2,0,8.0,0.21785714285714286,1.0,18.080000000000002,0.26216814159292035,,2,,0.75,0.0
9832,9878,6,5,3,2,22.0,22.450000000000003,6,6,3,4,2,1,2,6.0,0.2763392857142857,0.0,82.00999999999999,0.27374710401170593,52.0,0,70000.0,0.8333333333333334,0.5
9833,9879,5,4,2,3,4.0,42.58,5,5,5,3,1,1,1,7.0,0.6520833333333333,0.2,679.83,0.06263330538516981,68.0,0,58000.0,0.8,0.4
9834,9880,5,5,2,1,12.0,19.59,5,5,4,4,1,1,2,5.0,0.3125,0.55,88.95000000000002,0.22023608768971328,73.0,1,54000.0,1.0,0.4
9835,9881,6,3,0,1,0.0,2.31,6,5,3,4,3,2,1,8.0,0.17857142857142858,1.0,4.06,0.5689655172413793,22.0,1,40000.0,0.5,0.0
9836,9882,5,4,3,5,13.0,18.72,5,5,4,4,3,1,0,7.0,0.2238095238095238,0.25,42.23,0.44328676296471703,,2,,0.8,0.6
9837,9883,5,3,2,2,6.0,8.91,5,5,3,4,0,2,1,6.0,0.23214285714285712,0.3392857142857143,24.950000000000003,0.3571142284569138,22.0,0,40000.0,0.6,0.4
9838,9884,6,5,4,5,13.0,35.52,6,5,4,5,1,3,1,9.0,0.05357142857142857,0.305952380952381,109.82000000000001,0.32343835366964124,55.0,0,32000.0,0.8333333333333334,0.6666666666666666
9839,9885,5,3,2,5,4.0,12.85,5,4,3,5,2,2,0,11.0,0.25,1.0,43.839999999999996,0.29311131386861317,27.0,1,44000.0,0.6,0.4
9840,9886,4,4,4,2,19.0,47.63,4,4,2,3,2,2,0,9.0,0.09999999999999999,0.07619047619047618,241.74,0.1970298667990403,54.0,1,94000.0,1.0,1.0
9841,9887,4,4,2,5,4.0,10.66,4,4,2,4,1,2,1,8.0,0.1863095238095238,1.0,40.74,0.2616593028964163,61.0,0,33000.0,1.0,0.5
9842,9888,4,2,2,4,12.0,35.97,4,2,2,4,1,2,0,13.0,0.11249999999999999,0.6125,68.6,0.5243440233236152,80.0,1,35000.0,0.5,0.5
9843,9889,5,3,1,4,3.0,13.27,5,4,3,4,3,2,0,10.0,0.15,1.0,84.75999999999999,0.15655969797074093,47.0,1,34000.0,0.6,0.2
9844,9890,4,2,1,1,3.0,19.03,4,4,2,3,0,2,2,4.0,0.2857142857142857,0.6071428571428571,73.28,0.25968886462882096,67.0,0,60000.0,0.5,0.25
9845,9891,5,5,2,0,7.0,0.0,5,4,3,3,1,2,2,8.0,0.2114583333333333,1.0,90.22,0.0,62.0,0,62000.0,1.0,0.4
9846,9892,6,5,3,7,7.0,17.34,6,6,4,4,0,3,1,7.0,0.23809523809523808,0.07142857142857142,55.72,0.3111988513998564,60.0,0,46000.0,0.8333333333333334,0.5
9847,9893,4,4,0,0,0.0,0.0,4,3,1,3,1,1,1,10.0,0.36190476190476195,1.0,3.46,0.0,,2,,1.0,0.0
9848,9894,3,3,2,2,15.0,31.019999999999996,3,2,1,3,2,1,0,12.0,0.12142857142857143,0.21071428571428574,124.56,0.24903660886319842,45.0,1,55000.0,1.0,0.6666666666666666
9849,9895,5,4,4,2,17.0,21.97,5,5,4,4,2,3,0,9.0,0.06666666666666667,0.16071428571428573,86.27000000000001,0.25466558479193224,38.0,1,46000.0,0.8,0.8
9850,9896,6,2,1,4,5.0,7.26,6,6,3,4,3,1,1,6.0,0.10714285714285714,1.0,32.38,0.22421247683755402,20.0,1,32000.0,0.3333333333333333,0.16666666666666666
9851,9897,6,4,1,2,5.0,4.23,6,6,4,4,1,1,2,4.0,0.07777777777777778,1.0,25.05,0.16886227544910182,43.0,1,72000.0,0.6666666666666666,0.16666666666666666
9852,9898,4,1,0,0,0.0,0.0,4,3,1,3,1,2,0,13.0,0.03571428571428571,1.0,15.39,0.0,45.0,1,35000.0,0.25,0.0
9853,9899,2,2,1,3,3.0,8.92,2,2,1,2,1,1,0,6.0,0.21428571428571427,0.75,24.14,0.36951118475559236,,2,,1.0,0.5
9854,9900,6,3,1,2,3.0,8.26,6,5,3,5,1,3,2,7.0,0.33809523809523806,1.0,10.45,0.7904306220095694,19.0,1,67000.0,0.5,0.16666666666666666
9855,9901,5,1,4,1,19.0,13.72,5,4,1,5,1,2,1,10.0,0.1,0.29523809523809524,103.36999999999999,0.13272709683660638,72.0,0,60000.0,0.2,0.8
9856,9902,6,3,5,0,32.0,0.0,6,4,2,5,2,2,1,10.0,0.2738095238095238,0.11875,375.11999999999995,0.0,58.0,0,119000.0,0.5,0.8333333333333334
9857,9903,3,1,1,0,2.0,0.0,3,3,0,3,0,1,1,5.0,1.0,1.0,18.47,0.0,47.0,1,39000.0,0.3333333333333333,0.3333333333333333
9858,9904,5,4,1,6,3.0,19.39,5,5,4,2,1,2,1,7.0,0.14285714285714285,1.0,42.38999999999999,0.45741920264213265,60.0,1,45000.0,0.8,0.2
9859,9905,4,4,3,8,10.0,18.72,4,4,4,3,2,2,0,8.0,0.22142857142857142,0.5107142857142857,45.190000000000005,0.41425094047355604,31.0,1,46000.0,1.0,0.75
9860,9906,6,4,5,2,38.0,50.18,6,6,5,4,3,1,0,8.0,0.08095238095238096,0.5464285714285714,160.82000000000002,0.3120258674294242,66.0,1,73000.0,0.6666666666666666,0.8333333333333334
9861,9907,4,3,2,2,5.0,30.89,4,4,2,3,0,2,2,4.0,0.08928571428571427,0.2142857142857143,166.72,0.18528071017274472,25.0,0,63000.0,0.75,0.5
9862,9908,4,3,3,1,18.0,26.4,4,4,4,2,2,1,1,6.0,0.09523809523809523,0.2,235.78999999999996,0.11196403579456297,71.0,1,90000.0,0.75,0.75
9863,9909,4,3,3,4,17.0,24.759999999999998,4,4,3,4,2,1,0,8.0,0.10833333333333334,0.9285714285714286,58.72,0.42166212534059944,32.0,1,33000.0,0.75,0.75
9864,9910,5,4,0,1,0.0,4.29,5,4,3,5,1,3,0,12.0,0.15476190476190477,1.0,5.25,0.8171428571428572,,2,,0.8,0.0
9865,9911,3,2,1,6,2.0,15.600000000000001,3,3,2,2,2,1,0,8.0,0.025,1.0,31.03,0.5027392845633258,59.0,1,40000.0,0.6666666666666666,0.3333333333333333
9866,9912,5,4,5,1,24.0,10.64,5,4,2,4,2,2,0,11.0,0.15952380952380954,0.05714285714285714,159.03999999999996,0.06690140845070425,53.0,1,38000.0,0.8,1.0
9867,9913,5,2,4,2,20.0,58.81,5,3,2,4,2,1,1,8.0,0.05,0.09047619047619049,340.9,0.17251393370489881,73.0,0,108000.0,0.4,0.8
9868,9914,4,2,1,1,5.0,6.0,4,4,3,3,4,0,0,8.0,0.45,0.65,15.84,0.3787878787878788,49.0,0,60000.0,0.5,0.25
9869,9915,6,5,3,3,23.0,63.349999999999994,6,5,4,4,3,2,0,10.0,0.07857142857142857,0.30952380952380953,63.349999999999994,1.0,56.0,1,84000.0,0.8333333333333334,0.5
9870,9916,6,4,0,1,0.0,1.27,6,5,4,3,0,2,2,8.0,0.2111111111111111,1.0,7.23,0.17565698478561548,46.0,0,51000.0,0.6666666666666666,0.0
9871,9917,5,4,4,2,9.0,29.35,5,5,2,4,0,2,1,6.0,0.06746031746031746,0.03571428571428571,236.34000000000003,0.12418549547262417,44.0,0,70000.0,0.8,0.8
9872,9918,5,5,2,2,15.0,68.53,5,5,4,3,4,0,1,6.0,0.10178571428571428,0.5892857142857143,85.16,0.8047205260685768,51.0,0,60000.0,1.0,0.4
9873,9919,4,4,2,2,12.0,31.54,4,3,2,3,1,2,1,10.0,0.06746031746031746,0.5,100.18,0.3148333000598922,71.0,0,72000.0,1.0,0.5
9874,9920,5,5,4,5,14.0,104.51,5,5,3,4,2,2,1,6.0,0.16726190476190475,0.1357142857142857,244.09000000000003,0.4281617436191568,38.0,0,87000.0,1.0,0.8
9875,9921,5,3,3,5,15.0,68.45,5,4,3,4,2,1,1,8.0,0.18888888888888888,0.2571428571428572,221.71999999999994,0.3087227133321307,86.0,0,55000.0,0.6,0.6
9876,9922,5,3,2,1,10.0,5.09,5,5,4,2,3,0,1,5.0,0.2,0.12857142857142856,39.11,0.13014574277678342,50.0,1,42000.0,0.6,0.4
9877,9923,4,3,4,2,28.0,37.739999999999995,4,4,3,3,3,1,0,8.0,0.07142857142857142,0.20714285714285716,301.65,0.12511188463451017,33.0,0,74000.0,0.75,1.0
9878,9924,5,4,2,5,7.0,18.1,5,4,3,3,1,2,1,10.0,0.7063492063492064,0.7142857142857143,142.25,0.1272407732864675,55.0,1,37000.0,0.8,0.4
9879,9925,6,6,0,3,0.0,4.06,6,6,3,6,1,2,1,6.0,0.07357142857142858,1.0,4.0600000000000005,0.9999999999999998,,2,,1.0,0.0
9880,9926,5,3,3,4,10.0,41.42,5,4,3,3,0,3,1,9.0,0.1845238095238095,0.39285714285714285,101.62000000000002,0.40759692973824047,46.0,1,46000.0,0.6,0.6
9881,9927,5,3,0,1,0.0,1.07,5,5,3,3,2,1,0,10.0,0.4107142857142857,1.0,10.02,0.10678642714570859,30.0,1,74000.0,0.6,0.0
9882,9928,4,3,4,2,16.0,66.86,4,4,2,4,1,1,0,6.0,0.0,0.19047619047619047,220.26,0.3035503495868519,93.0,0,115000.0,0.75,1.0
9883,9929,6,5,0,6,0.0,10.09,6,6,6,3,3,1,1,6.0,0.2363095238095238,1.0,21.070000000000004,0.47887992406264823,,2,,0.8333333333333334,0.0
9884,9930,5,5,5,3,20.0,45.269999999999996,5,4,4,5,1,3,0,10.0,0.14375,0.16875,241.97,0.1870893085919742,49.0,0,72000.0,1.0,1.0
9885,9931,5,3,4,1,15.0,19.45,5,3,2,5,0,3,1,9.0,0.14047619047619048,0.10714285714285714,235.35999999999999,0.08263936097892591,58.0,0,105000.0,0.6,0.8
9886,9932,5,4,4,1,25.0,25.54,5,5,3,5,3,0,0,7.0,0.22678571428571428,0.09642857142857142,130.62,0.19552901546470677,58.0,1,84000.0,0.8,0.8
9887,9933,4,4,1,2,5.0,29.25,4,4,2,4,2,1,1,4.0,0.17797619047619048,0.2857142857142857,55.03999999999999,0.5314316860465117,45.0,1,63000.0,1.0,0.25
9888,9934,4,3,0,0,0.0,0.0,4,3,3,3,2,2,0,12.0,0.2,1.0,5.17,0.0,20.0,1,70000.0,0.75,0.0
9889,9935,5,2,1,3,3.0,9.09,5,4,2,5,1,2,1,9.0,0.1464285714285714,0.35714285714285715,26.46,0.3435374149659864,,2,,0.4,0.2
9890,9936,5,4,4,4,15.0,48.44,5,4,4,4,1,3,1,8.0,0.5,0.5083333333333334,141.53000000000003,0.3422595916060198,27.0,1,50000.0,0.8,0.8
9891,9937,5,5,0,0,0.0,0.0,5,4,4,4,1,3,1,8.0,0.06577380952380953,1.0,0.0,,,2,,1.0,0.0
9892,9938,4,3,3,3,12.0,50.760000000000005,4,3,2,4,1,2,1,9.0,0.09375,0.15,196.46,0.2583732057416268,41.0,1,64000.0,0.75,0.75
9893,9939,4,4,0,1,0.0,3.03,4,4,2,3,3,0,1,5.0,0.35000000000000003,1.0,9.54,0.31761006289308175,48.0,0,34000.0,1.0,0.0
9894,9940,5,2,0,1,0.0,0.4,5,4,2,4,2,1,1,9.0,0.3333333333333333,1.0,21.25,0.018823529411764708,71.0,0,63000.0,0.4,0.0
9895,9941,2,2,1,0,3.0,0.0,2,2,1,2,0,1,1,4.0,1.375,1.0,135.27,0.0,51.0,2,69000.0,1.0,0.5
9896,9942,5,4,2,3,10.0,59.78,5,4,0,5,1,1,1,8.0,0.5535714285714285,0.2857142857142857,152.23,0.39269526374564806,37.0,0,59000.0,0.8,0.4
9897,9943,3,3,2,2,10.0,17.41,3,3,2,3,1,0,1,2.0,0.43125,0.8,111.28,0.15645219266714594,38.0,1,41000.0,1.0,0.6666666666666666
9898,9944,6,1,0,1,0.0,3.39,6,5,3,5,2,2,2,6.0,0.08333333333333333,1.0,8.62,0.3932714617169374,,2,,0.16666666666666666,0.0
9899,9945,4,4,1,2,5.0,33.22,4,3,3,2,2,1,1,10.0,0.16666666666666666,1.0,97.48,0.34078785391875255,50.0,1,70000.0,1.0,0.25
