,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount
41800,11206,9.0,1,0,1,0,5.0,0.0
41801,11207,4.0,1,1,0,0,0.0,0.0
41802,11207,5.0,1,0,0,0,0.0,0.0
41803,11207,7.0,1,0,1,0,2.0,0.0
41804,11207,8.0,2,1,1,1,2.0,2.18
41805,11208,1.0,1,1,0,2,0.0,23.78
41806,11208,3.0,1,1,1,1,5.0,5.45
41807,11208,5.0,2,2,2,1,20.0,12.95
41808,11208,8.0,1,1,1,1,2.0,24.47
41809,11209,0.0,1,1,0,1,0.0,17.66
41810,11209,3.0,1,1,1,1,5.0,13.85
41811,11209,4.0,1,1,1,1,3.0,9.79
41812,11209,5.0,1,1,1,0,10.0,0.0
41813,11209,6.0,1,1,1,1,10.0,12.37
41814,11210,3.0,1,1,1,1,5.0,7.35
41815,11210,5.0,1,1,0,0,0.0,0.0
41816,11210,6.0,1,1,0,0,0.0,0.0
41817,11211,4.0,2,2,2,1,6.0,13.12
41818,11211,5.0,1,0,1,0,10.0,0.0
41819,11211,6.0,1,1,1,0,10.0,0.0
41820,11211,7.0,1,1,1,1,2.0,11.92
41821,11211,8.0,1,1,1,0,2.0,0.0
41822,11212,1.0,1,1,0,1,0.0,1.81
41823,11212,2.0,1,1,1,0,5.0,0.0
41824,11212,4.0,1,1,0,1,0.0,1.34
41825,11212,6.0,1,1,0,2,0.0,2.16
41826,11212,8.0,1,0,0,0,0.0,0.0
41827,11213,0.0,2,2,0,1,0.0,0.29
41828,11213,4.0,1,1,1,1,3.0,10.05
41829,11213,7.0,1,1,1,5,2.0,9.969999999999999
41830,11214,3.0,2,2,2,2,10.0,14.49
41831,11214,8.0,1,0,0,0,0.0,0.0
41832,11215,0.0,1,1,0,0,0.0,0.0
41833,11215,2.0,1,1,1,0,5.0,0.0
41834,11215,6.0,1,1,0,0,0.0,0.0
41835,11215,9.0,1,1,1,1,5.0,20.07
41836,11216,2.0,1,0,1,0,5.0,0.0
41837,11216,6.0,1,1,1,0,10.0,0.0
41838,11216,7.0,1,1,1,0,2.0,0.0
41839,11217,1.0,1,1,0,3,0.0,11.55
41840,11217,3.0,2,2,0,1,0.0,2.98
41841,11217,9.0,1,1,0,1,0.0,1.92
41842,11218,2.0,1,1,1,1,5.0,19.58
41843,11218,4.0,2,2,2,1,6.0,28.43
41844,11218,5.0,1,1,1,0,10.0,0.0
41845,11218,7.0,1,1,1,1,2.0,16.15
41846,11218,8.0,1,1,1,1,2.0,31.02
41847,11219,1.0,1,1,0,2,0.0,4.46
41848,11219,2.0,1,0,0,0,0.0,0.0
41849,11219,7.0,1,1,0,0,0.0,0.0
41850,11219,8.0,1,0,1,0,2.0,0.0
41851,11220,1.0,2,2,0,2,0.0,12.129999999999999
41852,11221,2.0,1,1,0,0,0.0,0.0
41853,11221,4.0,2,2,0,1,0.0,0.33
41854,11221,5.0,2,2,0,1,0.0,4.39
41855,11221,6.0,1,1,0,0,0.0,0.0
41856,11222,1.0,1,1,0,0,0.0,0.0
41857,11222,2.0,2,1,2,3,10.0,17.54
41858,11222,9.0,1,0,0,0,0.0,0.0
41859,11223,2.0,1,1,0,0,0.0,0.0
41860,11223,3.0,1,1,0,2,0.0,6.470000000000001
41861,11223,4.0,1,0,0,0,0.0,0.0
41862,11223,8.0,1,0,0,0,0.0,0.0
41863,11224,4.0,2,2,1,0,3.0,0.0
41864,11224,5.0,1,0,0,0,0.0,0.0
41865,11224,6.0,1,1,0,0,0.0,0.0
41866,11224,8.0,1,1,1,1,2.0,20.27
41867,11225,0.0,1,1,0,2,0.0,6.99
41868,11225,2.0,1,0,0,0,0.0,0.0
41869,11225,5.0,2,2,0,1,0.0,5.37
41870,11225,8.0,1,0,0,0,0.0,0.0
41871,11225,9.0,1,0,0,0,0.0,0.0
41872,11226,2.0,1,1,1,1,5.0,9.33
41873,11226,4.0,1,1,0,0,0.0,0.0
41874,11226,5.0,2,2,2,0,20.0,0.0
41875,11226,9.0,1,1,1,1,5.0,11.87
41876,11227,0.0,1,1,0,2,0.0,14.28
41877,11227,1.0,1,1,0,0,0.0,0.0
41878,11227,2.0,1,0,1,0,5.0,0.0
41879,11227,3.0,1,1,1,0,5.0,0.0
41880,11227,5.0,1,1,0,3,0.0,5.41
41881,11227,6.0,1,1,0,0,0.0,0.0
41882,11228,1.0,1,1,0,2,0.0,25.04
41883,11228,5.0,1,1,0,3,0.0,11.49
41884,11228,6.0,2,2,0,6,0.0,11.41
41885,11228,9.0,2,0,1,0,5.0,0.0
41886,11229,1.0,2,2,0,0,0.0,0.0
41887,11229,2.0,1,0,0,0,0.0,0.0
41888,11229,3.0,1,1,0,0,0.0,0.0
41889,11229,7.0,1,1,0,2,0.0,3.0999999999999996
41890,11230,1.0,1,1,0,0,0.0,0.0
41891,11230,6.0,1,1,0,0,0.0,0.0
41892,11230,7.0,1,1,0,1,0.0,1.74
41893,11231,1.0,1,1,0,0,0.0,0.0
41894,11231,3.0,1,1,1,1,5.0,14.28
41895,11231,5.0,1,1,1,0,10.0,0.0
41896,11231,9.0,1,0,0,0,0.0,0.0
41897,11232,0.0,1,1,0,1,0.0,3.69
41898,11232,2.0,1,1,1,0,5.0,0.0
41899,11232,3.0,1,1,0,1,0.0,2.62
41900,11232,8.0,1,1,1,3,2.0,14.0
41901,11232,9.0,1,1,1,2,5.0,18.2
41902,11233,5.0,1,0,1,0,10.0,0.0
41903,11233,6.0,1,1,1,3,10.0,19.77
41904,11233,7.0,1,1,1,2,2.0,3.3899999999999997
41905,11233,8.0,1,0,0,0,0.0,0.0
41906,11233,9.0,1,0,0,0,0.0,0.0
41907,11234,0.0,1,1,0,0,0.0,0.0
41908,11234,1.0,1,1,0,0,0.0,0.0
41909,11234,4.0,1,1,1,1,3.0,9.8
41910,11234,5.0,1,1,1,0,10.0,0.0
41911,11234,7.0,2,2,2,1,4.0,11.18
41912,11235,6.0,1,1,1,1,10.0,25.08
41913,11235,7.0,1,1,1,1,2.0,16.6
41914,11235,8.0,1,1,1,0,2.0,0.0
41915,11235,9.0,1,1,1,0,5.0,0.0
41916,11236,0.0,1,1,0,1,0.0,11.2
41917,11236,1.0,1,1,0,0,0.0,0.0
41918,11236,3.0,1,1,1,1,5.0,12.67
41919,11236,4.0,2,2,2,2,6.0,34.16
41920,11236,9.0,1,0,1,0,5.0,0.0
41921,11237,0.0,1,0,0,0,0.0,0.0
41922,11237,5.0,2,2,2,13,20.0,58.11000000000001
41923,11237,6.0,1,1,0,0,0.0,0.0
41924,11237,8.0,1,0,0,0,0.0,0.0
41925,11238,0.0,1,0,0,0,0.0,0.0
41926,11238,3.0,1,1,0,1,0.0,2.27
41927,11238,6.0,2,2,0,1,0.0,0.72
41928,11238,7.0,1,1,0,2,0.0,3.05
41929,11239,3.0,1,1,1,1,5.0,13.28
41930,11239,4.0,1,1,1,1,3.0,21.22
41931,11239,5.0,1,1,0,0,0.0,0.0
41932,11239,6.0,1,1,1,1,10.0,17.34
41933,11239,8.0,1,1,1,1,2.0,7.69
41934,11239,9.0,1,1,1,0,5.0,0.0
41935,11240,0.0,1,1,0,0,0.0,0.0
41936,11240,1.0,1,1,0,0,0.0,0.0
41937,11240,4.0,1,1,1,2,3.0,8.719999999999999
41938,11240,8.0,2,1,1,5,2.0,10.25
41939,11241,5.0,2,2,2,1,20.0,16.66
41940,11241,9.0,2,2,2,1,10.0,9.35
41941,11242,0.0,1,0,0,0,0.0,0.0
41942,11242,2.0,2,0,1,0,5.0,0.0
41943,11242,3.0,1,1,0,0,0.0,0.0
41944,11242,5.0,1,1,0,0,0.0,0.0
41945,11242,8.0,1,0,0,0,0.0,0.0
41946,11243,3.0,1,1,1,0,5.0,0.0
41947,11243,4.0,1,1,1,0,3.0,0.0
41948,11243,5.0,1,1,1,0,10.0,0.0
41949,11243,7.0,1,1,1,1,2.0,28.96
41950,11244,2.0,1,0,0,0,0.0,0.0
41951,11244,3.0,2,2,1,0,5.0,0.0
41952,11244,5.0,1,1,0,0,0.0,0.0
41953,11244,9.0,1,0,0,0,0.0,0.0
41954,11245,0.0,1,0,0,0,0.0,0.0
41955,11245,2.0,2,2,0,5,0.0,11.85
41956,11245,3.0,1,1,0,2,0.0,3.5700000000000003
41957,11245,4.0,1,1,1,6,3.0,8.600000000000001
41958,11245,8.0,1,0,0,0,0.0,0.0
41959,11246,1.0,1,1,0,1,0.0,30.58
41960,11246,7.0,1,1,1,0,2.0,0.0
41961,11246,8.0,1,1,1,0,2.0,0.0
41962,11247,4.0,2,2,0,0,0.0,0.0
41963,11247,6.0,2,2,0,2,0.0,2.07
41964,11247,9.0,1,1,0,0,0.0,0.0
41965,11248,0.0,1,0,0,0,0.0,0.0
41966,11248,2.0,1,0,0,0,0.0,0.0
41967,11248,4.0,1,1,1,0,3.0,0.0
41968,11248,8.0,1,0,1,0,2.0,0.0
41969,11249,4.0,2,2,1,0,3.0,0.0
41970,11249,5.0,1,0,1,0,10.0,0.0
41971,11249,8.0,1,0,1,0,2.0,0.0
41972,11250,1.0,1,1,0,0,0.0,0.0
41973,11250,2.0,2,2,2,1,10.0,21.52
41974,11250,3.0,1,1,0,0,0.0,0.0
41975,11250,6.0,1,1,1,0,10.0,0.0
41976,11250,9.0,1,1,1,0,5.0,0.0
41977,11251,2.0,1,0,1,0,5.0,0.0
41978,11251,4.0,1,1,1,0,3.0,0.0
41979,11251,5.0,1,1,1,0,10.0,0.0
41980,11251,8.0,1,0,1,0,2.0,0.0
41981,11252,0.0,1,1,0,1,0.0,21.08
41982,11252,5.0,1,1,1,0,10.0,0.0
41983,11252,6.0,2,2,2,1,20.0,16.94
41984,11252,7.0,1,1,1,1,2.0,17.77
41985,11252,9.0,1,1,1,0,5.0,0.0
41986,11253,1.0,1,1,0,0,0.0,0.0
41987,11253,6.0,1,1,1,0,10.0,0.0
41988,11253,8.0,1,1,0,0,0.0,0.0
41989,11253,9.0,2,1,2,0,10.0,0.0
41990,11254,1.0,1,1,0,0,0.0,0.0
41991,11254,2.0,2,2,2,1,10.0,25.52
41992,11255,0.0,1,0,0,0,0.0,0.0
41993,11255,2.0,1,1,1,0,5.0,0.0
41994,11255,3.0,1,1,1,1,5.0,18.69
41995,11255,5.0,1,1,0,0,0.0,0.0
41996,11255,7.0,1,1,1,1,2.0,9.86
41997,11256,0.0,2,0,0,0,0.0,0.0
41998,11256,1.0,1,1,0,0,0.0,0.0
41999,11256,5.0,1,1,0,5,0.0,21.38
42000,11256,6.0,1,1,0,0,0.0,0.0
42001,11256,7.0,1,1,0,0,0.0,0.0
42002,11257,2.0,1,0,1,0,5.0,0.0
42003,11257,5.0,1,1,0,2,0.0,14.22
42004,11257,6.0,1,1,0,2,0.0,6.76
42005,11257,7.0,1,1,1,1,2.0,12.41
42006,11257,8.0,1,1,1,0,2.0,0.0
42007,11258,1.0,1,1,0,0,0.0,0.0
42008,11258,2.0,2,2,0,0,0.0,0.0
42009,11258,9.0,1,0,1,0,5.0,0.0
42010,11259,2.0,2,1,0,1,0.0,0.16
42011,11260,0.0,1,1,0,0,0.0,0.0
42012,11260,1.0,1,1,0,2,0.0,4.55
42013,11260,2.0,1,1,0,5,0.0,10.579999999999998
42014,11260,6.0,1,1,0,2,0.0,9.55
42015,11260,8.0,1,0,0,0,0.0,0.0
42016,11261,2.0,3,1,2,1,10.0,19.09
42017,11261,3.0,1,1,1,1,5.0,20.13
42018,11261,9.0,1,0,0,0,0.0,0.0
42019,11262,2.0,1,0,0,0,0.0,0.0
42020,11262,3.0,1,1,0,2,0.0,1.3
42021,11262,7.0,1,1,0,1,0.0,2.7800000000000002
42022,11262,8.0,1,0,0,0,0.0,0.0
42023,11263,0.0,1,1,0,0,0.0,0.0
42024,11263,1.0,1,0,0,0,0.0,0.0
42025,11263,4.0,1,0,0,0,0.0,0.0
42026,11263,7.0,1,1,1,2,2.0,9.48
42027,11263,8.0,2,1,1,0,2.0,0.0
42028,11264,1.0,1,1,0,2,0.0,24.63
42029,11264,3.0,1,1,1,1,5.0,22.25
42030,11264,6.0,1,1,1,0,10.0,0.0
42031,11264,7.0,1,1,1,1,2.0,10.91
42032,11264,9.0,1,1,1,2,5.0,22.42
42033,11265,0.0,1,0,0,0,0.0,0.0
42034,11265,2.0,1,0,0,0,0.0,0.0
42035,11265,4.0,2,0,0,0,0.0,0.0
42036,11266,0.0,2,1,0,0,0.0,0.0
42037,11266,3.0,2,2,1,0,5.0,0.0
42038,11266,9.0,1,0,1,0,5.0,0.0
42039,11267,0.0,1,1,0,0,0.0,0.0
42040,11267,2.0,1,1,1,1,5.0,22.89
42041,11267,3.0,2,2,2,2,10.0,37.0
42042,11267,6.0,1,0,0,0,0.0,0.0
42043,11268,0.0,1,1,0,0,0.0,0.0
42044,11268,3.0,2,2,0,0,0.0,0.0
42045,11268,7.0,3,3,3,1,6.0,16.57
42046,11269,0.0,2,2,0,4,0.0,123.07000000000001
42047,11269,1.0,1,1,0,3,0.0,65.2
42048,11269,4.0,1,1,1,1,3.0,23.94
42049,11269,5.0,1,1,1,0,10.0,0.0
42050,11269,9.0,1,1,1,1,5.0,29.55
42051,11270,0.0,1,0,0,0,0.0,0.0
42052,11270,1.0,1,1,0,1,0.0,16.14
42053,11270,2.0,1,0,1,0,5.0,0.0
42054,11270,5.0,1,1,0,2,0.0,9.38
42055,11270,9.0,1,0,0,0,0.0,0.0
42056,11271,1.0,2,2,0,0,0.0,0.0
42057,11271,2.0,1,1,1,0,5.0,0.0
42058,11271,6.0,1,1,1,1,10.0,16.07
42059,11271,9.0,1,0,1,0,5.0,0.0
42060,11272,2.0,2,1,0,0,0.0,0.0
42061,11272,5.0,1,1,0,1,0.0,4.91
42062,11272,7.0,1,1,0,3,0.0,5.55
42063,11273,0.0,1,0,0,0,0.0,0.0
42064,11273,1.0,1,1,0,0,0.0,0.0
42065,11273,2.0,1,0,0,0,0.0,0.0
42066,11273,5.0,1,0,0,0,0.0,0.0
42067,11274,1.0,1,1,0,0,0.0,0.0
42068,11274,2.0,1,1,1,0,5.0,0.0
42069,11274,5.0,2,2,1,8,10.0,52.669999999999995
42070,11274,9.0,1,0,1,0,5.0,0.0
42071,11275,3.0,2,2,2,1,10.0,7.45
42072,11275,4.0,1,1,1,1,3.0,8.55
42073,11275,6.0,1,0,0,0,0.0,0.0
42074,11275,8.0,1,1,1,0,2.0,0.0
42075,11275,9.0,1,0,0,0,0.0,0.0
42076,11276,3.0,2,2,1,1,5.0,4.6
42077,11276,5.0,1,1,0,2,0.0,6.98
42078,11276,8.0,1,0,0,0,0.0,0.0
42079,11277,0.0,1,1,0,0,0.0,0.0
42080,11277,1.0,1,1,0,0,0.0,0.0
42081,11277,2.0,2,2,0,0,0.0,0.0
42082,11277,6.0,1,1,0,0,0.0,0.0
42083,11278,0.0,1,1,0,0,0.0,0.0
42084,11278,1.0,1,1,0,0,0.0,0.0
42085,11278,4.0,1,1,0,0,0.0,0.0
42086,11278,6.0,2,2,0,1,0.0,0.76
42087,11279,2.0,1,0,1,0,5.0,0.0
42088,11279,6.0,1,1,0,0,0.0,0.0
42089,11279,7.0,1,1,0,0,0.0,0.0
42090,11279,9.0,2,0,0,0,0.0,0.0
42091,11280,2.0,1,1,1,0,5.0,0.0
42092,11280,5.0,1,1,1,1,10.0,7.87
42093,11280,8.0,1,1,1,0,2.0,0.0
42094,11280,9.0,1,0,1,0,5.0,0.0
42095,11281,1.0,3,2,0,1,0.0,23.65
42096,11281,2.0,1,1,0,0,0.0,0.0
42097,11281,3.0,1,1,1,1,5.0,29.7
42098,11281,8.0,1,0,0,0,0.0,0.0
42099,11282,1.0,2,2,0,1,0.0,5.85
42100,11282,3.0,1,1,1,1,5.0,6.16
42101,11282,8.0,2,0,0,0,0.0,0.0
42102,11283,0.0,1,1,0,1,0.0,15.07
42103,11283,3.0,1,1,1,0,5.0,0.0
42104,11283,4.0,1,1,1,1,3.0,18.82
42105,11283,7.0,2,2,2,2,4.0,32.67
42106,11284,3.0,2,2,0,3,0.0,9.43
42107,11284,4.0,1,1,1,4,3.0,10.23
42108,11284,5.0,1,1,0,1,0.0,5.87
42109,11284,9.0,1,0,0,0,0.0,0.0
42110,11285,0.0,1,0,0,0,0.0,0.0
42111,11285,1.0,1,1,0,0,0.0,0.0
42112,11285,3.0,1,1,1,4,5.0,12.780000000000001
42113,11285,4.0,1,1,1,1,3.0,1.83
42114,11285,9.0,1,0,0,0,0.0,0.0
42115,11286,6.0,1,1,1,1,10.0,23.4
42116,11286,7.0,1,1,1,0,2.0,0.0
42117,11286,8.0,2,2,2,0,4.0,0.0
42118,11286,9.0,1,0,0,0,0.0,0.0
42119,11287,1.0,1,1,0,0,0.0,0.0
42120,11287,2.0,1,1,0,4,0.0,9.44
42121,11287,5.0,1,1,0,1,0.0,5.87
42122,11287,8.0,1,0,0,0,0.0,0.0
42123,11288,6.0,2,2,0,0,0.0,0.0
42124,11288,7.0,1,1,0,0,0.0,0.0
42125,11288,8.0,2,2,0,0,0.0,0.0
42126,11289,0.0,1,0,0,0,0.0,0.0
42127,11289,1.0,1,1,0,3,0.0,6.1
42128,11289,6.0,1,1,0,0,0.0,0.0
42129,11289,7.0,1,1,0,1,0.0,1.5
42130,11289,8.0,1,0,0,0,0.0,0.0
42131,11290,2.0,1,0,1,0,5.0,0.0
42132,11290,3.0,1,1,1,0,5.0,0.0
42133,11290,9.0,3,0,0,0,0.0,0.0
42134,11291,0.0,1,1,0,1,0.0,31.98
42135,11291,3.0,2,2,1,1,5.0,28.76
42136,11291,4.0,1,1,1,1,3.0,22.7
42137,11291,5.0,1,0,1,0,10.0,0.0
42138,11292,0.0,1,1,0,2,0.0,4.32
42139,11292,1.0,1,1,0,0,0.0,0.0
42140,11292,8.0,1,1,0,0,0.0,0.0
42141,11293,2.0,1,1,0,0,0.0,0.0
42142,11293,7.0,2,2,0,3,0.0,6.970000000000001
42143,11293,8.0,1,0,0,0,0.0,0.0
42144,11293,9.0,2,0,0,0,0.0,0.0
42145,11294,0.0,1,0,0,0,0.0,0.0
42146,11294,4.0,2,2,0,1,0.0,2.14
42147,11294,8.0,1,0,0,0,0.0,0.0
42148,11294,9.0,2,0,0,0,0.0,0.0
42149,11295,2.0,1,0,0,0,0.0,0.0
42150,11295,3.0,1,1,1,0,5.0,0.0
42151,11295,4.0,1,1,1,2,3.0,11.08
42152,11295,5.0,1,1,0,5,0.0,26.000000000000004
42153,11295,9.0,1,0,1,0,5.0,0.0
42154,11296,1.0,1,1,0,0,0.0,0.0
42155,11296,6.0,1,1,1,0,10.0,0.0
42156,11296,7.0,1,1,1,2,2.0,17.0
42157,11296,8.0,1,1,1,2,2.0,17.23
42158,11297,1.0,2,2,0,0,0.0,0.0
42159,11297,4.0,2,2,2,2,6.0,31.27
42160,11297,8.0,1,1,1,1,2.0,17.9
42161,11298,3.0,1,1,1,3,5.0,10.24
42162,11298,6.0,1,1,0,0,0.0,0.0
42163,11298,7.0,1,1,0,1,0.0,2.85
42164,11299,0.0,1,0,0,0,0.0,0.0
42165,11299,6.0,2,2,0,1,0.0,0.30000000000000004
42166,11299,7.0,1,1,0,0,0.0,0.0
42167,11299,9.0,1,0,0,0,0.0,0.0
42168,11300,3.0,1,1,1,1,5.0,24.15
42169,11300,4.0,1,1,1,1,3.0,20.85
42170,11300,5.0,1,0,0,0,0.0,0.0
42171,11300,7.0,1,1,1,0,2.0,0.0
42172,11301,5.0,1,1,0,4,0.0,7.319999999999999
42173,11301,8.0,1,1,0,2,0.0,4.17
42174,11301,9.0,1,0,0,0,0.0,0.0
42175,11302,3.0,1,1,1,1,5.0,7.86
42176,11302,5.0,1,1,0,2,0.0,6.36
42177,11302,6.0,1,1,0,0,0.0,0.0
42178,11302,9.0,1,0,0,0,0.0,0.0
42179,11303,0.0,2,2,0,4,0.0,7.72
42180,11303,1.0,2,2,0,1,0.0,0.46
42181,11303,5.0,1,1,1,2,10.0,12.73
42182,11303,8.0,1,1,0,0,0.0,0.0
42183,11304,2.0,1,1,0,2,0.0,1.1800000000000002
42184,11304,5.0,1,1,0,0,0.0,0.0
42185,11304,9.0,1,1,0,0,0.0,0.0
42186,11305,0.0,1,1,0,1,0.0,47.63
42187,11305,1.0,2,2,0,0,0.0,0.0
42188,11305,6.0,1,1,0,0,0.0,0.0
42189,11306,4.0,1,1,1,0,3.0,0.0
42190,11306,8.0,1,1,0,0,0.0,0.0
42191,11306,9.0,1,0,1,0,5.0,0.0
42192,11307,3.0,2,2,2,0,10.0,0.0
42193,11307,9.0,2,0,0,0,0.0,0.0
42194,11308,0.0,1,0,0,0,0.0,0.0
42195,11308,4.0,1,1,0,0,0.0,0.0
42196,11308,7.0,2,2,0,0,0.0,0.0
42197,11308,8.0,2,0,0,0,0.0,0.0
42198,11309,3.0,1,1,0,0,0.0,0.0
42199,11309,4.0,2,2,1,1,3.0,7.34
42200,11310,4.0,1,1,1,0,3.0,0.0
42201,11310,5.0,1,1,0,9,0.0,13.52
42202,11310,7.0,1,1,1,3,2.0,7.57
42203,11310,8.0,1,0,1,0,2.0,0.0
42204,11311,1.0,1,1,0,0,0.0,0.0
42205,11311,4.0,1,1,1,1,3.0,24.17
42206,11311,5.0,1,0,1,0,10.0,0.0
42207,11311,6.0,1,1,1,0,10.0,0.0
42208,11311,8.0,1,1,1,1,2.0,23.25
42209,11312,1.0,1,0,0,0,0.0,0.0
42210,11312,5.0,1,1,1,0,10.0,0.0
42211,11312,7.0,1,1,1,1,2.0,21.38
42212,11312,9.0,2,0,2,0,10.0,0.0
42213,11313,0.0,1,1,0,3,0.0,90.92
42214,11313,2.0,2,2,2,1,10.0,12.05
42215,11313,3.0,1,1,1,1,5.0,27.63
42216,11313,6.0,2,2,1,0,10.0,0.0
42217,11314,0.0,1,1,0,2,0.0,7.01
42218,11314,1.0,2,2,0,3,0.0,9.24
42219,11314,4.0,1,1,1,4,3.0,8.4
42220,11314,7.0,1,1,1,1,2.0,1.8399999999999999
42221,11315,2.0,1,0,0,0,0.0,0.0
42222,11315,3.0,1,1,1,1,5.0,8.29
42223,11315,8.0,2,0,1,0,2.0,0.0
42224,11315,9.0,1,0,0,0,0.0,0.0
42225,11316,4.0,2,2,2,1,6.0,14.81
42226,11317,0.0,1,1,0,1,0.0,18.54
42227,11317,1.0,1,1,0,0,0.0,0.0
42228,11317,2.0,1,1,1,1,5.0,11.89
42229,11317,3.0,1,1,0,0,0.0,0.0
42230,11317,7.0,1,1,1,1,2.0,10.3
42231,11318,1.0,1,1,0,1,0.0,22.67
42232,11318,2.0,1,1,1,1,5.0,11.24
42233,11318,3.0,1,1,1,0,5.0,0.0
42234,11318,4.0,1,1,1,1,3.0,18.99
42235,11319,0.0,1,0,0,0,0.0,0.0
42236,11319,2.0,1,0,0,0,0.0,0.0
42237,11319,8.0,1,1,0,0,0.0,0.0
42238,11320,0.0,2,2,0,2,0.0,40.4
42239,11320,1.0,1,1,0,0,0.0,0.0
42240,11320,2.0,2,2,2,1,10.0,24.31
42241,11321,2.0,1,1,1,1,5.0,27.3
42242,11321,3.0,1,1,1,1,5.0,23.03
42243,11321,5.0,1,1,1,1,10.0,26.68
42244,11321,7.0,1,1,1,0,2.0,0.0
42245,11321,9.0,1,1,1,2,5.0,35.41
42246,11322,0.0,1,0,0,0,0.0,0.0
42247,11322,5.0,1,1,0,3,0.0,16.18
42248,11322,7.0,1,0,0,0,0.0,0.0
42249,11322,8.0,2,1,1,0,2.0,0.0
42250,11323,0.0,1,0,0,0,0.0,0.0
42251,11323,3.0,1,1,0,2,0.0,4.86
42252,11323,4.0,2,1,1,3,3.0,10.4
42253,11323,6.0,2,1,0,0,0.0,0.0
42254,11324,0.0,1,0,0,0,0.0,0.0
42255,11324,2.0,1,0,0,0,0.0,0.0
42256,11324,3.0,1,1,0,5,0.0,3.74
42257,11324,6.0,1,1,0,3,0.0,10.530000000000001
42258,11324,8.0,1,0,0,0,0.0,0.0
42259,11325,0.0,1,0,0,0,0.0,0.0
42260,11325,1.0,1,1,0,3,0.0,9.56
42261,11325,4.0,1,1,1,2,3.0,12.81
42262,11325,9.0,1,0,0,0,0.0,0.0
42263,11326,0.0,1,1,0,0,0.0,0.0
42264,11326,1.0,2,2,0,1,0.0,16.24
42265,11326,3.0,1,1,1,1,5.0,16.24
42266,11326,7.0,1,1,1,1,2.0,19.83
42267,11326,8.0,1,1,1,1,2.0,16.42
42268,11327,0.0,2,0,0,0,0.0,0.0
42269,11327,4.0,1,1,1,0,3.0,0.0
42270,11327,6.0,2,2,2,2,20.0,29.84
42271,11328,1.0,1,1,0,1,0.0,17.15
42272,11328,2.0,1,1,1,1,5.0,11.47
42273,11328,3.0,1,1,0,0,0.0,0.0
42274,11328,8.0,1,1,1,0,2.0,0.0
42275,11328,9.0,1,1,1,0,5.0,0.0
42276,11329,0.0,1,1,0,1,0.0,0.9
42277,11329,2.0,2,2,0,3,0.0,3.8600000000000003
42278,11329,6.0,1,1,0,5,0.0,10.370000000000001
42279,11329,7.0,1,1,1,4,2.0,10.41
42280,11330,2.0,3,2,3,2,15.0,25.19
42281,11330,3.0,1,1,1,0,5.0,0.0
42282,11330,9.0,1,1,1,1,5.0,285.67
42283,11331,0.0,1,1,0,0,0.0,0.0
42284,11331,1.0,1,1,0,1,0.0,17.96
42285,11331,4.0,1,1,1,0,3.0,0.0
42286,11331,9.0,2,1,2,2,10.0,25.2
42287,11332,1.0,2,1,0,0,0.0,0.0
42288,11332,3.0,2,2,0,0,0.0,0.0
42289,11332,6.0,1,1,0,0,0.0,0.0
42290,11333,3.0,1,1,1,0,5.0,0.0
42291,11333,4.0,1,1,1,1,3.0,10.7
42292,11333,5.0,1,1,0,3,0.0,17.66
42293,11334,1.0,1,1,0,2,0.0,31.54
42294,11334,5.0,1,1,1,1,10.0,15.33
42295,11334,7.0,1,1,1,0,2.0,0.0
42296,11335,2.0,2,0,0,0,0.0,0.0
42297,11335,6.0,1,1,0,0,0.0,0.0
42298,11336,1.0,1,1,0,1,0.0,1.82
42299,11336,2.0,1,1,0,2,0.0,1.94
42300,11336,9.0,3,0,0,0,0.0,0.0
42301,11337,0.0,1,1,0,0,0.0,0.0
42302,11337,7.0,3,3,3,2,6.0,62.63
42303,11338,2.0,1,0,0,0,0.0,0.0
42304,11338,5.0,1,1,1,0,10.0,0.0
42305,11338,6.0,1,1,1,1,10.0,33.32
42306,11338,8.0,1,1,1,1,2.0,20.39
42307,11339,3.0,1,1,1,1,5.0,9.68
42308,11339,6.0,1,1,1,1,10.0,10.6
42309,11339,9.0,1,0,1,0,5.0,0.0
42310,11340,2.0,2,0,2,0,10.0,0.0
42311,11340,4.0,1,1,1,0,3.0,0.0
42312,11340,7.0,1,1,1,0,2.0,0.0
42313,11340,8.0,1,1,1,0,2.0,0.0
42314,11341,5.0,1,1,1,0,10.0,0.0
42315,11341,6.0,2,1,1,2,10.0,29.49
42316,11341,9.0,1,0,0,0,0.0,0.0
42317,11342,0.0,1,1,0,2,0.0,67.21
42318,11342,2.0,1,0,1,0,5.0,0.0
42319,11342,3.0,1,1,1,1,5.0,23.37
42320,11342,7.0,1,1,1,0,2.0,0.0
42321,11342,8.0,1,1,1,0,2.0,0.0
42322,11342,9.0,1,1,1,0,5.0,0.0
42323,11343,0.0,1,1,0,0,0.0,0.0
42324,11343,1.0,1,1,0,0,0.0,0.0
42325,11343,2.0,1,0,1,0,5.0,0.0
42326,11343,4.0,1,1,1,1,3.0,15.39
42327,11343,6.0,1,1,1,0,10.0,0.0
42328,11344,0.0,1,1,0,2,0.0,6.57
42329,11344,7.0,2,2,0,2,0.0,0.51
42330,11344,8.0,1,1,0,0,0.0,0.0
42331,11345,0.0,1,1,0,1,0.0,0.30000000000000004
