,person,offer_id,offer received,offer viewed,offer completed,transaction,reward,amount,difficulty,email,mobile,social,web,bogo,discount,informational
37861,10155,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37862,10155,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
37863,10155,7.0,1,1,1,1,2.0,22.24,10,1,1,1,1,0,1,0
37864,10155,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
37865,10156,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37866,10156,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
37867,10156,8.0,2,0,0,0,0.0,0.0,10,2,2,0,2,0,1,0
37868,10156,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37869,10157,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37870,10157,4.0,2,2,1,1,3.0,14.32,7,2,2,2,2,0,1,0
37871,10157,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
37872,10158,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37873,10158,3.0,1,1,0,2,0.0,9.440000000000001,5,1,1,1,1,1,0,0
37874,10158,6.0,1,1,0,1,0.0,0.54,10,1,1,1,1,1,0,0
37875,10158,7.0,2,2,0,2,0.0,6.04,10,2,2,2,2,0,1,0
37876,10159,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37877,10159,1.0,1,1,0,2,0.0,2.94,0,1,1,1,0,0,0,1
37878,10159,4.0,1,0,0,0,0.0,0.0,7,1,1,1,1,0,1,0
37879,10159,5.0,1,1,0,1,0.0,1.6800000000000002,10,1,1,1,0,1,0,0
37880,10159,6.0,1,0,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37881,10160,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37882,10160,3.0,2,2,1,1,5.0,13.92,5,2,2,2,2,1,0,0
37883,10160,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37884,10161,3.0,2,2,1,1,5.0,15.9,5,2,2,2,2,1,0,0
37885,10161,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
37886,10161,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37887,10162,1.0,2,2,0,1,0.0,4.46,0,2,2,2,0,0,0,1
37888,10162,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37889,10162,5.0,1,1,1,1,10.0,4.64,10,1,1,1,0,1,0,0
37890,10162,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37891,10163,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37892,10163,1.0,1,1,0,2,0.0,3.0100000000000002,0,1,1,1,0,0,0,1
37893,10163,3.0,1,1,1,3,5.0,9.690000000000001,5,1,1,1,1,1,0,0
37894,10163,4.0,2,1,1,1,3.0,1.15,7,2,2,2,2,0,1,0
37895,10163,6.0,1,1,0,3,0.0,4.94,10,1,1,1,1,1,0,0
37896,10164,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37897,10164,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37898,10164,3.0,1,1,0,3,0.0,8.76,5,1,1,1,1,1,0,0
37899,10164,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37900,10165,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37901,10165,2.0,2,1,0,3,0.0,4.57,5,2,2,0,2,1,0,0
37902,10165,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37903,10166,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37904,10166,3.0,1,1,0,1,0.0,3.61,5,1,1,1,1,1,0,0
37905,10166,5.0,1,0,0,0,0.0,0.0,10,1,1,1,0,1,0,0
37906,10166,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
37907,10166,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37908,10167,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37909,10167,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37910,10167,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37911,10167,3.0,1,1,1,2,5.0,9.39,5,1,1,1,1,1,0,0
37912,10167,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37913,10168,2.0,1,1,1,1,5.0,13.92,5,1,1,0,1,1,0,0
37914,10168,4.0,1,1,1,1,3.0,13.4,7,1,1,1,1,0,1,0
37915,10168,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
37916,10168,7.0,1,1,1,1,2.0,16.21,10,1,1,1,1,0,1,0
37917,10169,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37918,10169,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37919,10169,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37920,10169,4.0,1,1,0,1,0.0,3.39,7,1,1,1,1,0,1,0
37921,10170,5.0,2,2,1,2,10.0,18.89,10,2,2,2,0,1,0,0
37922,10170,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37923,10171,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37924,10171,1.0,1,1,0,1,0.0,0.34,0,1,1,1,0,0,0,1
37925,10171,2.0,2,1,0,0,0.0,0.0,5,2,2,0,2,1,0,0
37926,10171,9.0,1,1,0,1,0.0,2.35,20,1,0,0,1,0,1,0
37927,10172,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37928,10172,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37929,10172,7.0,1,1,0,1,0.0,3.64,10,1,1,1,1,0,1,0
37930,10172,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
37931,10173,5.0,1,0,1,0,10.0,0.0,10,1,1,1,0,1,0,0
37932,10173,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37933,10173,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
37934,10173,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
37935,10174,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37936,10174,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37937,10174,4.0,1,1,1,2,3.0,9.16,7,1,1,1,1,0,1,0
37938,10174,5.0,1,1,0,2,0.0,10.61,10,1,1,1,0,1,0,0
37939,10175,1.0,1,1,0,1,0.0,2.88,0,1,1,1,0,0,0,1
37940,10175,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
37941,10175,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
37942,10175,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
37943,10176,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37944,10176,5.0,2,2,0,0,0.0,0.0,10,2,2,2,0,1,0,0
37945,10176,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
37946,10176,7.0,2,2,0,2,0.0,9.2,10,2,2,2,2,0,1,0
37947,10177,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37948,10177,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37949,10177,4.0,1,1,1,1,3.0,20.08,7,1,1,1,1,0,1,0
37950,10177,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
37951,10178,0.0,2,2,0,0,0.0,0.0,0,2,2,0,2,0,0,1
37952,10178,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37953,10179,1.0,3,3,0,3,0.0,23.78,0,3,3,3,0,0,0,1
37954,10179,5.0,1,1,1,1,10.0,12.68,10,1,1,1,0,1,0,0
37955,10180,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37956,10180,3.0,1,1,1,0,5.0,0.0,5,1,1,1,1,1,0,0
37957,10180,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
37958,10180,8.0,2,2,2,1,4.0,18.52,10,2,2,0,2,0,1,0
37959,10181,2.0,2,2,1,1,5.0,1.02,5,2,2,0,2,1,0,0
37960,10181,4.0,1,1,0,1,0.0,2.71,7,1,1,1,1,0,1,0
37961,10181,6.0,1,1,0,2,0.0,8.25,10,1,1,1,1,1,0,0
37962,10181,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
37963,10181,9.0,1,1,0,1,0.0,0.26,20,1,0,0,1,0,1,0
37964,10182,0.0,1,1,0,1,0.0,12.79,0,1,1,0,1,0,0,1
37965,10182,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
37966,10182,4.0,2,2,0,0,0.0,0.0,7,2,2,2,2,0,1,0
37967,10182,7.0,1,1,1,1,2.0,15.86,10,1,1,1,1,0,1,0
37968,10183,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
37969,10183,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37970,10183,4.0,2,2,1,1,3.0,20.58,7,2,2,2,2,0,1,0
37971,10183,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
37972,10184,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
37973,10184,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37974,10185,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37975,10185,3.0,1,1,1,1,5.0,7.36,5,1,1,1,1,1,0,0
37976,10185,4.0,3,2,3,0,9.0,0.0,7,3,3,3,3,0,1,0
37977,10185,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
37978,10186,3.0,2,2,2,5,10.0,29.409999999999997,5,2,2,2,2,1,0,0
37979,10186,4.0,1,1,1,2,3.0,7.69,7,1,1,1,1,0,1,0
37980,10186,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37981,10186,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
37982,10187,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37983,10187,6.0,1,1,1,1,10.0,12.44,10,1,1,1,1,1,0,0
37984,10187,8.0,1,1,0,0,0.0,0.0,10,1,1,0,1,0,1,0
37985,10187,9.0,1,1,1,1,5.0,19.56,20,1,0,0,1,0,1,0
37986,10188,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37987,10188,8.0,2,2,2,1,4.0,13.59,10,2,2,0,2,0,1,0
37988,10189,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
37989,10189,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
37990,10189,4.0,1,1,1,1,3.0,16.75,7,1,1,1,1,0,1,0
37991,10189,5.0,1,1,1,1,10.0,31.01,10,1,1,1,0,1,0,0
37992,10190,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
37993,10190,3.0,2,2,2,1,10.0,17.25,5,2,2,2,2,1,0,0
37994,10190,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
37995,10190,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
37996,10191,0.0,1,1,0,1,0.0,10.67,0,1,1,0,1,0,0,1
37997,10191,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
37998,10191,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
37999,10191,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38000,10191,7.0,2,2,2,0,4.0,0.0,10,2,2,2,2,0,1,0
38001,10192,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38002,10192,3.0,1,1,1,1,5.0,22.69,5,1,1,1,1,1,0,0
38003,10192,4.0,1,1,1,1,3.0,18.51,7,1,1,1,1,0,1,0
38004,10192,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
38005,10192,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38006,10193,2.0,1,1,1,1,5.0,20.66,5,1,1,0,1,1,0,0
38007,10193,5.0,1,1,1,1,10.0,27.96,10,1,1,1,0,1,0,0
38008,10193,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
38009,10193,7.0,1,1,1,1,2.0,40.13,10,1,1,1,1,0,1,0
38010,10193,8.0,2,0,1,0,2.0,0.0,10,2,2,0,2,0,1,0
38011,10194,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38012,10194,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
38013,10194,6.0,1,1,1,1,10.0,16.35,10,1,1,1,1,1,0,0
38014,10195,1.0,1,1,0,1,0.0,17.77,0,1,1,1,0,0,0,1
38015,10195,2.0,1,1,1,1,5.0,34.21,5,1,1,0,1,1,0,0
38016,10195,3.0,1,1,1,1,5.0,11.49,5,1,1,1,1,1,0,0
38017,10195,5.0,2,2,2,1,20.0,11.91,10,2,2,2,0,1,0,0
38018,10195,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
38019,10196,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
38020,10196,6.0,1,1,0,1,0.0,2.2,10,1,1,1,1,1,0,0
38021,10196,7.0,3,3,1,4,2.0,12.559999999999999,10,3,3,3,3,0,1,0
38022,10196,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38023,10197,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38024,10197,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
38025,10197,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
38026,10197,5.0,1,1,0,2,0.0,1.3699999999999999,10,1,1,1,0,1,0,0
38027,10198,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38028,10198,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
38029,10198,6.0,1,1,0,3,0.0,6.97,10,1,1,1,1,1,0,0
38030,10198,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38031,10199,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38032,10199,3.0,2,2,0,0,0.0,0.0,5,2,2,2,2,1,0,0
38033,10200,3.0,1,1,0,1,0.0,4.16,5,1,1,1,1,1,0,0
38034,10200,7.0,1,1,0,1,0.0,1.46,10,1,1,1,1,0,1,0
38035,10200,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38036,10201,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38037,10201,3.0,1,1,1,1,5.0,9.21,5,1,1,1,1,1,0,0
38038,10201,4.0,2,2,2,0,6.0,0.0,7,2,2,2,2,0,1,0
38039,10202,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38040,10202,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38041,10202,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
38042,10202,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38043,10203,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
38044,10203,4.0,1,1,0,1,0.0,1.12,7,1,1,1,1,0,1,0
38045,10203,6.0,1,1,0,3,0.0,7.83,10,1,1,1,1,1,0,0
38046,10203,9.0,1,1,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38047,10204,3.0,2,2,1,1,5.0,15.02,5,2,2,2,2,1,0,0
38048,10204,5.0,1,1,1,1,10.0,38.99,10,1,1,1,0,1,0,0
38049,10204,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
38050,10204,8.0,2,2,2,0,4.0,0.0,10,2,2,0,2,0,1,0
38051,10205,2.0,1,1,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38052,10205,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
38053,10206,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38054,10206,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38055,10206,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38056,10206,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38057,10207,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38058,10207,2.0,1,1,0,1,0.0,0.53,5,1,1,0,1,1,0,0
38059,10207,8.0,2,1,1,2,2.0,7.51,10,2,2,0,2,0,1,0
38060,10208,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38061,10208,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38062,10208,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
38063,10208,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
38064,10208,7.0,1,1,1,1,2.0,23.02,10,1,1,1,1,0,1,0
38065,10208,8.0,1,1,1,1,2.0,14.52,10,1,1,0,1,0,1,0
38066,10209,0.0,2,2,0,1,0.0,14.98,0,2,2,0,2,0,0,1
38067,10209,3.0,1,1,1,1,5.0,22.04,5,1,1,1,1,1,0,0
38068,10209,4.0,1,1,1,0,3.0,0.0,7,1,1,1,1,0,1,0
38069,10209,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
38070,10209,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38071,10210,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38072,10210,3.0,1,1,0,1,0.0,1.06,5,1,1,1,1,1,0,0
38073,10210,4.0,2,2,1,3,3.0,5.03,7,2,2,2,2,0,1,0
38074,10211,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38075,10211,8.0,3,0,0,0,0.0,0.0,10,3,3,0,3,0,1,0
38076,10211,9.0,1,1,0,2,0.0,9.41,20,1,0,0,1,0,1,0
38077,10212,2.0,1,1,1,1,5.0,25.76,5,1,1,0,1,1,0,0
38078,10212,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
38079,10213,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38080,10213,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
38081,10214,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38082,10214,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38083,10214,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38084,10215,2.0,1,1,1,1,5.0,22.41,5,1,1,0,1,1,0,0
38085,10215,9.0,2,0,1,0,5.0,0.0,20,2,0,0,2,0,1,0
38086,10216,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38087,10216,3.0,1,1,1,1,5.0,14.04,5,1,1,1,1,1,0,0
38088,10216,7.0,1,1,1,1,2.0,14.93,10,1,1,1,1,0,1,0
38089,10216,8.0,1,0,1,0,2.0,0.0,10,1,1,0,1,0,1,0
38090,10217,6.0,2,2,2,4,20.0,45.440000000000005,10,2,2,2,2,1,0,0
38091,10217,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
38092,10218,0.0,2,0,0,0,0.0,0.0,0,2,2,0,2,0,0,1
38093,10218,4.0,1,1,1,2,3.0,19.95,7,1,1,1,1,0,1,0
38094,10218,6.0,1,1,1,1,10.0,4.16,10,1,1,1,1,1,0,0
38095,10218,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38096,10219,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38097,10219,2.0,3,1,0,1,0.0,1.9300000000000002,5,3,3,0,3,1,0,0
38098,10219,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38099,10219,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38100,10220,1.0,1,1,0,1,0.0,14.79,0,1,1,1,0,0,0,1
38101,10220,2.0,1,1,1,1,5.0,26.81,5,1,1,0,1,1,0,0
38102,10220,3.0,1,1,1,1,5.0,17.05,5,1,1,1,1,1,0,0
38103,10220,6.0,1,1,1,1,10.0,12.99,10,1,1,1,1,1,0,0
38104,10220,9.0,1,1,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38105,10221,2.0,2,2,0,6,0.0,15.83,5,2,2,0,2,1,0,0
38106,10221,3.0,1,1,0,1,0.0,0.15,5,1,1,1,1,1,0,0
38107,10221,5.0,1,1,0,5,0.0,7.109999999999999,10,1,1,1,0,1,0,0
38108,10221,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38109,10221,7.0,1,1,0,4,0.0,4.79,10,1,1,1,1,0,1,0
38110,10222,2.0,2,1,2,1,10.0,0.8300000000000001,5,2,2,0,2,1,0,0
38111,10222,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38112,10223,0.0,2,1,0,0,0.0,0.0,0,2,2,0,2,0,0,1
38113,10223,3.0,1,1,1,1,5.0,23.43,5,1,1,1,1,1,0,0
38114,10223,5.0,1,1,1,1,10.0,21.23,10,1,1,1,0,1,0,0
38115,10223,9.0,1,0,1,0,5.0,0.0,20,1,0,0,1,0,1,0
38116,10224,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38117,10224,3.0,1,1,1,1,5.0,28.71,5,1,1,1,1,1,0,0
38118,10224,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38119,10225,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38120,10225,2.0,1,0,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38121,10225,6.0,2,2,1,5,10.0,40.510000000000005,10,2,2,2,2,1,0,0
38122,10225,7.0,1,1,1,1,2.0,23.7,10,1,1,1,1,0,1,0
38123,10226,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38124,10226,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38125,10226,3.0,2,2,2,2,10.0,41.58,5,2,2,2,2,1,0,0
38126,10226,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
38127,10226,8.0,1,1,1,1,2.0,16.46,10,1,1,0,1,0,1,0
38128,10227,3.0,1,1,1,4,5.0,12.23,5,1,1,1,1,1,0,0
38129,10227,5.0,1,1,0,0,0.0,0.0,10,1,1,1,0,1,0,0
38130,10227,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38131,10228,6.0,1,0,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38132,10228,8.0,2,1,0,0,0.0,0.0,10,2,2,0,2,0,1,0
38133,10228,9.0,2,0,0,0,0.0,0.0,20,2,0,0,2,0,1,0
38134,10229,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38135,10229,3.0,1,1,0,0,0.0,0.0,5,1,1,1,1,1,0,0
38136,10229,5.0,2,2,1,0,10.0,0.0,10,2,2,2,0,1,0,0
38137,10230,2.0,2,2,0,2,0.0,5.710000000000001,5,2,2,0,2,1,0,0
38138,10230,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
38139,10230,5.0,2,2,0,0,0.0,0.0,10,2,2,2,0,1,0,0
38140,10230,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
38141,10231,2.0,2,2,1,1,5.0,20.0,5,2,2,0,2,1,0,0
38142,10231,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38143,10231,7.0,1,1,1,0,2.0,0.0,10,1,1,1,1,0,1,0
38144,10232,4.0,1,1,1,1,3.0,12.18,7,1,1,1,1,0,1,0
38145,10232,5.0,1,1,1,1,10.0,14.76,10,1,1,1,0,1,0,0
38146,10232,6.0,1,1,1,0,10.0,0.0,10,1,1,1,1,1,0,0
38147,10232,7.0,2,2,2,1,4.0,14.63,10,2,2,2,2,0,1,0
38148,10233,1.0,1,1,0,1,0.0,1.33,0,1,1,1,0,0,0,1
38149,10233,3.0,2,2,0,0,0.0,0.0,5,2,2,2,2,1,0,0
38150,10233,4.0,2,2,0,3,0.0,3.2199999999999998,7,2,2,2,2,0,1,0
38151,10233,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38152,10234,1.0,1,0,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38153,10234,2.0,2,2,2,1,10.0,17.39,5,2,2,0,2,1,0,0
38154,10234,9.0,2,2,2,0,10.0,0.0,20,2,0,0,2,0,1,0
38155,10235,1.0,1,1,0,1,0.0,2.79,0,1,1,1,0,0,0,1
38156,10235,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38157,10235,3.0,1,0,0,0,0.0,0.0,5,1,1,1,1,1,0,0
38158,10235,4.0,1,1,0,1,0.0,1.2,7,1,1,1,1,0,1,0
38159,10235,6.0,1,1,0,4,0.0,10.0,10,1,1,1,1,1,0,0
38160,10235,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38161,10236,2.0,2,1,0,0,0.0,0.0,5,2,2,0,2,1,0,0
38162,10236,4.0,1,1,0,2,0.0,5.62,7,1,1,1,1,0,1,0
38163,10236,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38164,10237,4.0,1,1,0,1,0.0,2.99,7,1,1,1,1,0,1,0
38165,10237,6.0,1,1,0,2,0.0,9.47,10,1,1,1,1,1,0,0
38166,10237,8.0,1,0,0,0,0.0,0.0,10,1,1,0,1,0,1,0
38167,10238,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38168,10238,2.0,1,1,1,0,5.0,0.0,5,1,1,0,1,1,0,0
38169,10238,5.0,1,1,1,0,10.0,0.0,10,1,1,1,0,1,0,0
38170,10238,6.0,1,1,0,0,0.0,0.0,10,1,1,1,1,1,0,0
38171,10239,4.0,3,3,3,2,9.0,41.260000000000005,7,3,3,3,3,0,1,0
38172,10239,8.0,1,1,1,0,2.0,0.0,10,1,1,0,1,0,1,0
38173,10239,9.0,1,1,1,1,5.0,577.21,20,1,0,0,1,0,1,0
38174,10240,3.0,2,2,0,0,0.0,0.0,5,2,2,2,2,1,0,0
38175,10240,4.0,1,1,0,0,0.0,0.0,7,1,1,1,1,0,1,0
38176,10240,7.0,1,0,0,0,0.0,0.0,10,1,1,1,1,0,1,0
38177,10240,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38178,10241,1.0,1,1,0,2,0.0,2.5500000000000003,0,1,1,1,0,0,0,1
38179,10241,5.0,2,2,0,3,0.0,6.68,10,2,2,2,0,1,0,0
38180,10241,6.0,1,1,1,2,10.0,11.09,10,1,1,1,1,1,0,0
38181,10241,7.0,1,1,1,4,2.0,10.990000000000002,10,1,1,1,1,0,1,0
38182,10241,9.0,1,0,0,0,0.0,0.0,20,1,0,0,1,0,1,0
38183,10242,0.0,1,0,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38184,10242,6.0,1,1,0,2,0.0,8.620000000000001,10,1,1,1,1,1,0,0
38185,10242,7.0,1,1,0,0,0.0,0.0,10,1,1,1,1,0,1,0
38186,10243,0.0,1,1,0,0,0.0,0.0,0,1,1,0,1,0,0,1
38187,10243,1.0,1,1,0,0,0.0,0.0,0,1,1,1,0,0,0,1
38188,10243,2.0,1,0,0,0,0.0,0.0,5,1,1,0,1,1,0,0
38189,10243,3.0,1,1,1,1,5.0,4.55,5,1,1,1,1,1,0,0
38190,10243,5.0,1,1,0,5,0.0,20.98,10,1,1,1,0,1,0,0
